Sample	5.0	10.0	15.0	20.0	25.0	30.0	35.0	40.0	45.0	50.0	55.0	60.0	65.0	70.0	75.0	80.0	85.0	90.0	95.0	100.0
IT1G	63.97707457175095	75.86483229049134	81.56798133141861	85.07475125653913	87.5294902041235	89.387373063904	90.8785516463227	92.13252641296543	93.21404759462509	94.18914760488255	95.04692789004001	95.80341573494718	96.49835880603139	97.1279105549287	97.67283823981947	98.21712483331623	98.71717612062776	99.16145245666222	99.58200841111909	100.0
P1G	64.93772404538554	76.99223204329391	82.54320256537872	85.93136729898129	88.29514455455525	90.15365812170428	91.62849888804189	92.8015674514424	93.79571470871737	94.70733136351896	95.48034700653315	96.17083204707394	96.79453660011718	97.35020065646479	97.87121445986556	98.37269812069628	98.81559135381688	99.24525449035778	99.6547574797296	100.0
P2G	66.18740237499294	77.91808595391787	83.32298273017545	86.58812754452327	88.8872160641361	90.58722421915677	91.94723074317331	93.0650958842238	94.02550639541813	94.86233697800026	95.61071695177874	96.3051483272798	96.94061263024508	97.47445282947852	97.97943680172635	98.44615490775416	98.87397983827967	99.30619593378123	99.66125298756046	100.0
P31	36.59642794633549	51.573332115760714	60.97755861470676	67.6780129214894	72.90977025926686	77.13855215396205	80.55764825849067	83.34893348248598	85.74602957179494	87.89580622331803	89.80054638571178	91.41383010296099	92.84904382500437	94.14956357631517	95.33441392903073	96.44849287339528	97.4758197688134	98.41106773508663	99.252714806444	100.0
P32	53.41705832498651	68.37005932660452	76.2693581940057	81.29478388165498	84.76384929501502	87.35264658294167	89.37000796157896	91.01047846521304	92.35431594627218	93.50104014176748	94.5386136579603	95.36173819246476	96.17780003595551	96.89370007961578	97.55823509772196	98.12068212753935	98.66900377532937	99.14605645016309	99.55826078023473	100.0
P33	59.230634218378356	73.0201480387588	79.91551017690813	84.21323391455391	87.13345881726352	89.32256834536729	90.99723410822686	92.39410023785459	93.52950788914644	94.52510788188371	95.39724137096238	96.17616975433798	96.81529047915897	97.3775472531729	97.89743807004908	98.36527928244173	98.83856754646638	99.27251599314882	99.63746845249263	100.0
P34	38.419389562137575	54.12965727976666	63.80846557172124	70.75384561963958	75.78040904198062	79.79860411819855	82.91329560054169	85.55783186916213	87.76693635195666	89.69825341157679	91.35733879648599	92.83030660786832	94.09840619465953	95.2269176013056	96.24153616445015	97.15615125525191	97.96173478245773	98.7166221049342	99.41456300565991	100.0
P35	37.98558144394525	53.31382997248633	62.83773900323895	69.61794309197924	74.8343955699509	78.86532232786543	82.19482464388953	84.9239020652666	87.25316058928011	89.17354508410824	90.9065580050848	92.42642705394769	93.7234005502734	94.89569184689861	95.9579284644586	96.89478633371644	97.80865809911887	98.61735102566782	99.3661407724724	100.0
P36	36.83755404570723	51.77197253206409	61.14159066962177	67.87123496711841	73.0167496275842	77.21614649565818	80.62493187515896	83.5548450386949	86.03567925008176	88.12920103186426	89.98001671329433	91.60629291864986	93.00948297787305	94.29204665189114	95.52374377793119	96.56505468153908	97.51480579878647	98.39988373360463	99.2282818006758	100.0
P41	44.08188353510249	59.429701488548595	68.4672225340068	74.55837943290841	79.02602955717684	82.45209652850156	85.2381143269462	87.4923167374863	89.35901547342259	90.98853523611	92.4202945027927	93.67032790828189	94.77538149068656	95.77086506854806	96.65677864186644	97.44715251610144	98.18875437611908	98.83682086640476	99.42809802506748	100.0
P42	40.380441459519226	56.09225056991141	65.548684767326	72.1207529655869	77.03086394474248	80.85302428436873	83.84113463559797	86.33509425720409	88.38404521069658	90.24461826173608	91.78030768390734	93.11260357371992	94.27085466235309	95.3792811608447	96.37031273461922	97.24872708410118	98.06912649985667	98.76803581910261	99.40142238966925	100.0
P43	26.811121263542617	40.10386559009454	49.40421802450258	56.658959106420276	62.53100117478136	67.40354672086822	71.67098662986928	75.4107072929681	78.7122158614131	81.68273444347064	84.20198780465064	86.60469539597591	88.70624871799653	90.69405336863893	92.57463591101498	94.34706397896582	95.89852126727209	97.2840173793052	98.64713670352621	100.0
P44	30.846437740693197	44.59483311938383	54.14714377406932	61.364730423620024	67.11007702182285	71.79958279845957	75.77743902439025	79.14152759948652	82.06594993581514	84.62772785622593	86.94801026957639	89.01716944801026	90.90500641848524	92.63478818998716	94.15998074454428	95.50786264441592	96.76347881899872	97.93966623876766	99.02679717586649	100.0
P45	36.080304147663405	51.15666325383585	60.864615626946566	67.82249461226185	73.06703706620654	77.39584302887542	80.87120262907303	83.75802790884161	86.15369194309403	88.27943208586014	90.09300560611159	91.68247785836513	93.11658277785335	94.37670492378409	95.5279983389299	96.57905476519485	97.5592293207512	98.42269938211057	99.24535866942557	100.0
P46	38.63683793146625	54.38805181073222	64.2910805960182	71.06654423529085	76.1676196836262	80.09933636629242	83.24846612963813	85.85082849868526	88.03998497433115	89.8882813695619	91.48893248187876	92.87185052242025	94.1253808589674	95.19039470206046	96.2004535525968	97.10060241801968	97.91866661101604	98.67412385046677	99.35862654256577	100.0
P47	29.043744076234063	42.99608070837567	52.56974033625644	59.885751368336564	65.5776899234073	70.4140445552586	74.49642652822487	77.91705446876094	81.06102652993263	83.68242637452717	86.08779554788964	88.33263600112711	90.25044188091843	91.96502523204084	93.60532135629691	95.16193761580696	96.50679258493933	97.77223707018008	98.94973230982043	100.0
P48	34.65135454349618	49.16320633482146	58.58967025946917	65.53435199560246	70.97555359119305	75.45108118347063	78.89408041835969	82.02509266756302	84.57224355784015	86.88911833963498	88.8590933063935	90.71244456659808	92.36077580763774	93.76323159091078	95.05649192919381	96.25392769330193	97.29536996456719	98.27367201253891	99.20443318650136	100.0
P49	28.073279255530885	41.85161923801605	51.301670986403884	58.578290445566886	64.51210558440295	69.41360672994418	73.6622820596743	77.29439967447168	80.51076101090696	83.27863631940697	85.78290445566888	88.0616026962237	90.1067697506347	91.87152246410785	93.46554972710466	95.0383468822702	96.4368802356542	97.72926304988191	98.89072686581687	100.0
P50	49.37321583716023	64.94450722810501	73.58883742806191	79.0649516928725	83.03730655918685	85.8958865452075	88.2103172788618	90.04200335765564	91.51440721699993	92.8189282938014	93.88109718257417	94.87532906985099	95.74283231972198	96.51496247133908	97.24789819901622	97.88611406883847	98.4668447835488	99.01948616110215	99.52640071072555	100.0
P51	60.21136657484963	73.9789258030868	80.66220698184271	84.74962679808371	87.52412539584387	89.57970281259955	91.2380309929357	92.50722981118169	93.65837814879357	94.62214477111324	95.4203908782581	96.12494612775686	96.79452345706773	97.3997663974616	97.94067494893848	98.4147506886278	98.86071917102329	99.2654636760545	99.64772237525062	100.0
P52	52.01873773501298	67.29885421282522	75.59093498765588	80.82990441223016	84.42045958093308	87.12413749446097	89.26061910489334	90.96790529847439	92.31499651832627	93.54117870481737	94.5533962144711	95.45926441729442	96.2252326391087	96.89561309109324	97.52484648983985	98.08191428752295	98.61809204279294	99.08590238652909	99.55941001455973	100.0
PNKD	58.57300382694428	72.42978530193942	79.45709281961472	83.74197314652656	86.63358630083674	88.81170136861905	90.47480054485308	91.9095803333982	93.1283647921126	94.18888240254265	95.02497243302848	95.80852305896089	96.49737302977233	97.1155218265551	97.71680612311086	98.25128105338263	98.7416488292145	99.20671985470584	99.60692741778556	100.0
PNKIT	62.28407689910718	74.37170611426481	80.33423202503693	84.00373928005311	86.57110728753167	88.59384102640527	90.20132500575795	91.59949059083334	92.78698297001802	93.81393017300944	94.73587947595887	95.54605682079907	96.28984839658045	96.9123843329585	97.5423717332105	98.12019888634485	98.64518838655485	99.13224316158838	99.60845944371435	100.0
PNKV	57.27409462806167	71.9201794536001	79.04062341973211	83.42712290756324	86.42039339755974	88.70375893053952	90.49699830141462	91.88698572410306	93.09609325363381	94.15932990158578	95.05076306678941	95.82874110187622	96.56587529012097	97.197982443629	97.77044461444706	98.27159213204881	98.7318958028085	99.2006275689483	99.61749413274899	100.0
