Sample	5.0	10.0	15.0	20.0	25.0	30.0	35.0	40.0	45.0	50.0	55.0	60.0	65.0	70.0	75.0	80.0	85.0	90.0	95.0	100.0
IT1G	27.126535831433813	38.04692277756157	45.79140490354145	51.97920720520376	57.22883193417468	61.78073052760327	65.96013787735586	69.59470728859732	73.02218268749652	76.17862900984044	79.13215099794296	81.98560071162507	84.62917662756435	87.15600155667983	89.52298882526269	91.87329738144216	94.05820870628787	96.15972646911658	98.16256185022516	100.0
P1G	27.421836292993298	38.084435056976716	45.494015489321754	51.70538997105531	56.86458577798639	61.54137004876268	65.76573052752353	69.46334976140186	72.89368692795118	76.04761532243344	79.05160499621894	81.73746381913479	84.32292888993194	86.88883673629039	89.37781949985659	91.65819186940989	93.87728493572192	96.02857962397977	98.0468851860544	100.0
P2G	27.038805970149255	37.40776119402985	45.03164179104478	51.23223880597015	56.30925373134328	60.88597014925373	64.93850746268657	68.62925373134328	72.14567164179104	75.37432835820896	78.48477611940298	81.46149253731343	84.14089552238806	86.80955223880596	89.28477611940299	91.58805970149254	93.83880597014925	95.96179104477612	98.05850746268656	100.0
P31	22.273950680148396	33.34788196212507	41.30355713973958	47.97167866928542	53.59229892582624	58.58005382992653	63.022235154336705	67.18071821730801	70.87849470187435	74.37501515482165	77.68482820494168	80.80793385223443	83.64491646662302	86.3024659925802	88.82422831648117	91.25627409616644	93.54525835939963	95.80757013651463	98.00926262699741	100.0
P32	25.852029738798606	37.04191065201658	44.96183959471018	51.228699256530035	56.66984670044082	61.22442265938549	65.4483847621554	69.28251858674913	72.83373906178038	76.00500032896902	79.06605697743272	81.85571419172314	84.51378380156589	86.98763076518192	89.3627870254622	91.63102835712876	93.88446608329495	96.02440950062504	98.0212513981183	100.0
P33	26.79238981025911	37.814575491694825	45.5275361946482	51.736186940379994	56.924835887619956	61.549529180530044	65.53061932351014	69.28689798697378	72.78496460824994	76.06207366108706	79.10152486414964	81.8776254769215	84.50085428362216	87.01617358015493	89.39789062600363	91.66655961358119	93.76822578780366	95.96238582788433	98.0473517207713	100.0
P34	22.520015510595105	33.89521224424625	42.35532948609749	48.972423074291186	54.7478387810497	59.67701466663625	63.98804771788965	67.97974498756871	71.7387833306722	75.094090007071	78.30569558176137	81.25955156132387	84.11988777628248	86.58789717387833	89.14258342647294	91.47829657170229	93.89384366232522	96.00374079058416	98.02468009397596	100.0
P35	22.695755862739038	34.00388641081129	42.52307556419203	49.30221260433688	55.122996069425426	59.850726493839154	64.27593516760146	68.2771717528596	72.02667491056839	75.40299430287506	78.5805767786954	81.54617321026366	84.36823742436957	87.08872499227134	89.5287726891313	91.84957823609946	94.07543170074636	96.08267455725831	98.0766682860045	100.0
P36	22.14362927104385	33.15787000046999	41.39681346054425	48.10828594256709	53.7387789631997	58.84288198524228	63.46054424965926	67.57766602434553	71.36579404991305	74.84372796916858	78.06551675518165	81.0335103633031	83.81820745405837	86.54415566104244	89.17610565399258	91.59890962071721	93.84546693612822	96.03327536776801	98.01898763923485	100.0
P41	24.54834032213818	35.83885252968609	43.962848297213625	50.28608378727907	55.815730689344356	60.82611592271819	65.19379237371164	68.95011169024572	72.4575773014069	75.79260884900262	78.71810949563036	81.61225849433711	84.18309362385861	86.8362268291727	89.27577693302504	91.59579887917859	93.78453579966298	95.9144883802955	97.98565662107615	100.0
P42	23.066776586974445	34.424979389942294	42.53709810387469	49.185902720527615	54.87015663643858	59.81244847485573	64.11170651277824	67.96166529266281	71.59315746084089	74.9237427864798	78.27906018136851	81.17889530090685	83.93652102225886	86.42415498763397	88.93858202802969	91.26545754328112	93.52844187963726	95.86356141797197	97.95136026380874	100.0
P43	19.72851638446039	30.220226943334865	38.70055498603698	45.317968114814946	51.111739545406344	56.40001413977164	61.00957969528792	65.55198133550144	69.53586199582877	73.13089893598219	76.549188730602	79.88617483827636	82.97571494220368	85.74711018417052	88.55031991233342	91.07073420764254	93.38258687122203	95.6202057336774	97.83307999575807	100.0
P44	21.032007015236218	31.79601008440206	39.8580510796887	46.64858051079689	52.42518908253864	57.55234023895648	62.14238737257481	66.32960648909349	70.19620738792064	73.72300778252767	77.07716759837773	80.15729474953415	82.99079250246629	85.64342869670065	88.30154554422887	90.84182834593884	93.11629946289598	95.65658226460594	97.92009207497534	100.0
