method	contrast	effect_direction	ontology	GO_ID	term_label	term_clean	pvalue	p_adjust	qvalue	count	effect	signed_effect	primary_category	category_label
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0001501	BP: skeletal system development	skeletal system development	1.26585254331654e-08	2.72618606828807e-06	2.27611189367634e-06	110	-2.20986030013936		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0009953	BP: dorsal/ventral pattern formation	dorsal/ventral pattern formation	1.7206711143687e-08	3.39689155828287e-06	2.83608861745507e-06	119	-2.19073707558703		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0010718	BP: positive regulation of epithelial to mesenchymal transition	positive regulation of epithelial to mesenchymal transition	1.99017422352361e-08	3.62670979655956e-06	3.0279654785432e-06	48	-2.43247278491968		epidermis_epitelio	Epidermis/epitelio
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0003429	BP: growth plate cartilage chondrocyte morphogenesis	growth plate cartilage chondrocyte morphogenesis	2.27246400082059e-08	3.84533372710285e-06	3.21049613349015e-06	39	-2.42729646745032		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0001525	BP: angiogenesis	angiogenesis	2.46827631859301e-08	3.89823106583122e-06	3.25466049307808e-06	250	-1.9236172286155		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0030198	BP: extracellular matrix organization	extracellular matrix organization	9.6312052040077e-08	1.42602032051839e-05	1.19059438015332e-05	153	-2.03342781323783		matriz_adhesion	Matriz extracelular/adhesion
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0060021	BP: roof of mouth development	roof of mouth development	1.06966140380858e-07	1.49060462683678e-05	1.24451627105655e-05	70	-2.3082643375493		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0015986	BP: ATP synthesis coupled proton transport	ATP synthesis coupled proton transport	1.74953491162408e-07	2.30258233646525e-05	1.92244216312377e-05	21	2.41764469688659		mitocondria_metabolismo	Mitocondria/metabolismo
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0032438	BP: melanosome organization	melanosome organization	2.09029442905323e-07	2.49515364995907e-05	2.08322130513568e-05	23	2.36325746278032		pigmentacion_melanocito	Pigmentacion/melanocito
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0031290	BP: retinal ganglion cell axon guidance	retinal ganglion cell axon guidance	2.10650371461298e-07	2.49515364995907e-05	2.08322130513568e-05	60	-2.27784670191496		neural_desarrollo	Neural/axon/cresta
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0042776	BP: mitochondrial ATP synthesis coupled proton transport	mitochondrial ATP synthesis coupled proton transport	2.31659352700035e-07	2.61333812641135e-05	2.18189435450309e-05	15	2.3662262891974		mitocondria_metabolismo	Mitocondria/metabolismo
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0001764	BP: neuron migration	neuron migration	3.53381506024501e-07	3.80527630805474e-05	3.17705191301454e-05	100	-2.08766360030292		neural_desarrollo	Neural/axon/cresta
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0016485	BP: protein processing	protein processing	6.80986781470934e-07	6.80306679589046e-05	5.6799282439751e-05	64	-2.22113255535133		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0007368	BP: determination of left/right symmetry	determination of left/right symmetry	6.89208962015074e-07	6.80306679589046e-05	5.6799282439751e-05	113	-2.08230198003134		other	Otros
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0006099	BP: tricarboxylic acid cycle	tricarboxylic acid cycle	1.07714683900455e-06	0.000102070434464071	8.52193225469282e-05	43	2.28959409781462		other	Otros
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0030318	BP: melanocyte differentiation	melanocyte differentiation	1.24588534534023e-06	0.000109314903078185	9.12677802687834e-05	56	2.18957524022826		pigmentacion_melanocito	Pigmentacion/melanocito
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0098609	BP: cell-cell adhesion	cell-cell adhesion	1.21040438715979e-06	0.000109314903078185	9.12677802687834e-05	85	-2.14548839326104		matriz_adhesion	Matriz extracelular/adhesion
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0016477	BP: cell migration	cell migration	1.39774646374789e-06	0.000118259334736384	9.8735549074522e-05	211	-1.85921865942216		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0035115	BP: embryonic forelimb morphogenesis	embryonic forelimb morphogenesis	2.10914060334984e-06	0.000167814760593642	0.000140109722137012	41	-2.25577267064591		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0016055	BP: Wnt signaling pathway	Wnt signaling pathway	2.12513415694776e-06	0.000167814760593642	0.000140109722137012	146	-1.90711828046893		wnt_retinoides_senalizacion	Wnt/retinoides/senalizacion
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0035987	BP: endodermal cell differentiation	endodermal cell differentiation	2.6107951878432e-06	0.000193280431250017	0.000161371189406493	28	-2.27282688844217		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0001570	BP: vasculogenesis	vasculogenesis	2.55339326873135e-06	0.000193280431250017	0.000161371189406493	85	-2.11434426642		other	Otros
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0007339	BP: binding of sperm to zona pellucida	binding of sperm to zona pellucida	3.09330258922561e-06	0.00022206163132956	0.000185400815475436	15	2.26780344956913		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0043588	BP: skin development	skin development	3.4893946482022e-06	0.000243128703576206	0.000202989862042474	50	-2.19274587341718		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0032964	BP: collagen biosynthetic process	collagen biosynthetic process	8.74479568941191e-06	0.00059189774252048	0.000494179581967067	18	-2.26276432086493		matriz_adhesion	Matriz extracelular/adhesion
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0030335	BP: positive regulation of cell migration	positive regulation of cell migration	9.02203903975568e-06	0.000593700291255034	0.000495684542564354	194	-1.76989959134444		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0060026	BP: convergent extension	convergent extension	9.46499886533099e-06	0.000606015738161328	0.00050596679567445	76	-2.07811689398475		other	Otros
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0030240	BP: skeletal muscle thin filament assembly	skeletal muscle thin filament assembly	1.27933181591957e-05	0.000797562387345649	0.000665890438258415	38	2.16217635401355		musculo_sarcomero	Musculo/sarcomero
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0001947	BP: heart looping	heart looping	1.44010571909212e-05	0.000874771909879289	0.000730353210843209	145	-1.82976908603566		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0030903	BP: notochord development	notochord development	2.0801086576727e-05	0.00114599474651782	0.000956799061876869	57	-2.08404669057999		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0045668	BP: negative regulation of osteoblast differentiation	negative regulation of osteoblast differentiation	2.04879519400881e-05	0.00114599474651782	0.000956799061876869	46	-2.08066069423304		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0008045	BP: motor neuron axon guidance	motor neuron axon guidance	2.02620988234217e-05	0.00114599474651782	0.000956799061876869	73	-2.02284714286759		neural_desarrollo	Neural/axon/cresta
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0090090	BP: negative regulation of canonical Wnt signaling pathway	negative regulation of canonical Wnt signaling pathway	1.94784238862849e-05	0.00114599474651782	0.000956799061876869	145	-1.81356478975855		wnt_retinoides_senalizacion	Wnt/retinoides/senalizacion
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0006729	BP: tetrahydrobiopterin biosynthetic process	tetrahydrobiopterin biosynthetic process	2.2338348082436e-05	0.00120271696834752	0.00100415684322721	15	2.1846014193179		pigmentacion_melanocito	Pigmentacion/melanocito
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0007219	BP: Notch signaling pathway	Notch signaling pathway	2.51808938840005e-05	0.00132563416913771	0.00110678127738098	97	-1.94198396318646		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0001894	BP: tissue homeostasis	tissue homeostasis	2.66416229294854e-05	0.00132735115053936	0.00110821479721111	23	-2.17390864384804		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0045860	BP: positive regulation of protein kinase activity	positive regulation of protein kinase activity	2.66871775851346e-05	0.00132735115053936	0.00110821479721111	30	-2.16834539503048		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0060317	BP: cardiac epithelial to mesenchymal transition	cardiac epithelial to mesenchymal transition	2.68944091286995e-05	0.00132735115053936	0.00110821479721111	24	-2.15500735315314		epidermis_epitelio	Epidermis/epitelio
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0007417	BP: central nervous system development	central nervous system development	2.80566645465627e-05	0.00135645384307769	0.00113251283959165	110	-1.86945628427289		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0048048	BP: embryonic eye morphogenesis	embryonic eye morphogenesis	3.06156543068243e-05	0.00138440570238923	0.00115585004322915	27	-2.16326533694197		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0034440	BP: lipid oxidation	lipid oxidation	2.9271797030582e-05	0.00138440570238923	0.00115585004322915	10	2.12411918689196		lipidos	Lipidos
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0043473	BP: pigmentation	pigmentation	3.04061299831074e-05	0.00138440570238923	0.00115585004322915	53	2.04279323621272		pigmentacion_melanocito	Pigmentacion/melanocito
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0007005	BP: mitochondrion organization	mitochondrion organization	3.09723521429418e-05	0.00138440570238923	0.00115585004322915	56	2.0278609489627		mitocondria_metabolismo	Mitocondria/metabolismo
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0071773	BP: cellular response to BMP stimulus	cellular response to BMP stimulus	3.38192235709318e-05	0.00146610442314514	0.00122406087893613	13	-2.15801083270604		wnt_retinoides_senalizacion	Wnt/retinoides/senalizacion
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0030177	BP: positive regulation of Wnt signaling pathway	positive regulation of Wnt signaling pathway	3.40378823440197e-05	0.00146610442314514	0.00122406087893613	44	-2.06870699689559		wnt_retinoides_senalizacion	Wnt/retinoides/senalizacion
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0007169	BP: transmembrane receptor protein tyrosine kinase signaling pathway	transmembrane receptor protein tyrosine kinase signaling pathway	3.98827712313766e-05	0.00168718366155592	0.0014086414876646	117	-1.83716035183651		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0007165	BP: signal transduction	signal transduction	4.87368258236483e-05	0.00202557088379338	0.00169116335591201	400	-1.52912623114759		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0007157	BP: heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	5.68175164362019e-05	0.00215982879104775	0.00180325622553542	29	-2.09467005833615		matriz_adhesion	Matriz extracelular/adhesion
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0001946	BP: lymphangiogenesis	lymphangiogenesis	5.62065753992535e-05	0.00215982879104775	0.00180325622553542	56	-2.05740917206528		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0001649	BP: osteoblast differentiation	osteoblast differentiation	5.32592575567057e-05	0.00215982879104775	0.00180325622553542	72	-1.95978498830329		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0060047	BP: heart contraction	heart contraction	5.74374055871712e-05	0.00215982879104775	0.00180325622553542	91	1.89287410502458		musculo_sarcomero	Musculo/sarcomero
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0051216	BP: cartilage development	cartilage development	5.63904246510286e-05	0.00215982879104775	0.00180325622553542	110	-1.82772473772748		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0007399	BP: nervous system development	nervous system development	5.71121945152489e-05	0.00215982879104775	0.00180325622553542	129	-1.79372874751701		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0001974	BP: blood vessel remodeling	blood vessel remodeling	6.31899271807583e-05	0.00233901464830026	0.00195285975612903	22	-2.11802297832701		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0006518	BP: peptide metabolic process	peptide metabolic process	6.9756881485446e-05	0.00250384927634881	0.00209048134467549	17	-2.11328652638502		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0035116	BP: embryonic hindlimb morphogenesis	embryonic hindlimb morphogenesis	6.91754765414693e-05	0.00250384927634881	0.00209048134467549	41	-2.05297585975769		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0001569	BP: branching involved in blood vessel morphogenesis	branching involved in blood vessel morphogenesis	7.54414704113941e-05	0.00266747527469541	0.00222709383979591	48	-2.01017555216156		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0009887	BP: animal organ morphogenesis	animal organ morphogenesis	7.78018055260731e-05	0.00271047760722452	0.00226299678921813	94	-1.88908795970279		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0001503	BP: ossification	ossification	7.9804557849437e-05	0.00273995648616401	0.00228760891226685	69	-1.99224538456716		other	Otros
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0042438	BP: melanin biosynthetic process	melanin biosynthetic process	8.97863941823749e-05	0.00301347325853935	0.00251596998635686	11	2.10255358940981		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0003279	BP: cardiac septum development	cardiac septum development	9.03151546459661e-05	0.00301347325853935	0.00251596998635686	15	-2.08955187917967		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0006559	BP: L-phenylalanine catabolic process	L-phenylalanine catabolic process	0.000104063245861522	0.00337706615679377	0.00281953625052343	11	-2.12131085224902		other	Otros
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0006941	BP: striated muscle contraction	striated muscle contraction	0.000103411998987342	0.00337706615679377	0.00281953625052343	26	2.07559820251991		musculo_sarcomero	Musculo/sarcomero
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0003160	BP: endocardium morphogenesis	endocardium morphogenesis	0.000117982350370477	0.00372666917370212	0.00311142226450702	14	-2.05925326623751		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0031101	BP: fin regeneration	fin regeneration	0.000117509668397815	0.00372666917370212	0.00311142226450702	112	-1.77496845118791		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0051000	BP: positive regulation of nitric-oxide synthase activity	positive regulation of nitric-oxide synthase activity	0.000129898514078933	0.00399648805003887	0.00333669593922509	14	2.12007363473619		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0018108	BP: peptidyl-tyrosine phosphorylation	peptidyl-tyrosine phosphorylation	0.000129362461680733	0.00399648805003887	0.00333669593922509	25	-2.06971504936909		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0008593	BP: regulation of Notch signaling pathway	regulation of Notch signaling pathway	0.000131904518787996	0.00400617698729183	0.00334478530098036	39	-2.02030723888929		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0042472	BP: inner ear morphogenesis	inner ear morphogenesis	0.000138243179873918	0.00414554548254825	0.00346114503641695	67	-1.93815907327013		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0009408	BP: response to heat	response to heat	0.000140111535524112	0.00414905284570777	0.00346407335855008	39	2.00907144573318		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0045747	BP: positive regulation of Notch signaling pathway	positive regulation of Notch signaling pathway	0.000154202107035637	0.00450993569836326	0.00376537698661419	46	-1.92979847818681		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0070121	BP: Kupffer's vesicle development	Kupffer's vesicle development	0.000158677893571938	0.00458424304721854	0.00382741671401375	50	-1.9750283278906		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0071560	BP: cellular response to transforming growth factor beta stimulus	cellular response to transforming growth factor beta stimulus	0.000168049304061614	0.00476299112821011	0.00397665474213272	41	-1.98994272550162		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0060976	BP: coronary vasculature development	coronary vasculature development	0.000168886135402976	0.00476299112821011	0.00397665474213272	34	-1.982276478885		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0048010	BP: vascular endothelial growth factor receptor signaling pathway	vascular endothelial growth factor receptor signaling pathway	0.000179754068134034	0.0048494232360244	0.00404881751593604	24	-2.0479693024553		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0001502	BP: cartilage condensation	cartilage condensation	0.000180138980485499	0.0048494232360244	0.00404881751593604	25	-2.04578840566587		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0033690	BP: positive regulation of osteoblast proliferation	positive regulation of osteoblast proliferation	0.000174397833326164	0.0048494232360244	0.00404881751593604	14	-2.03595778498405		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0036342	BP: post-anal tail morphogenesis	post-anal tail morphogenesis	0.000177444781956836	0.0048494232360244	0.00404881751593604	40	-1.97588411197415		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0048013	BP: ephrin receptor signaling pathway	ephrin receptor signaling pathway	0.000183678829447005	0.00488915895460622	0.00408199314643314	34	-1.97819415252665		other	Otros
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0010498	BP: proteasomal protein catabolic process	proteasomal protein catabolic process	0.000198712230014407	0.00523054747671257	0.00436702082101838	46	1.91607836537492		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0003007	BP: heart morphogenesis	heart morphogenesis	0.000202107237954295	0.00526145106278817	0.00439282244206038	72	-1.87487748572836		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0003198	BP: epithelial to mesenchymal transition involved in endocardial cushion formation	epithelial to mesenchymal transition involved in endocardial cushion formation	0.000213803853964368	0.00550544923958247	0.00459653823339871	21	-2.0531057525753		epidermis_epitelio	Epidermis/epitelio
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0044344	BP: cellular response to fibroblast growth factor stimulus	cellular response to fibroblast growth factor stimulus	0.000223212025324165	0.00568590632250481	0.00474720311923154	12	-2.08263381209542		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0035989	BP: tendon development	tendon development	0.000232761113723596	0.00584829056216353	0.00488277886130291	12	-2.07728824345993		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0021915	BP: neural tube development	neural tube development	0.000234524104434586	0.00584829056216353	0.00488277886130291	40	-1.9504955039201		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0030324	BP: lung development	lung development	0.000237236082184257	0.00585429456973442	0.00488779164938836	75	-1.8629394232591		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0014866	BP: skeletal myofibril assembly	skeletal myofibril assembly	0.000247322602433497	0.00604028087798922	0.0050430729242815	26	2.0198689498021		musculo_sarcomero	Musculo/sarcomero
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0003222	BP: ventricular trabecula myocardium morphogenesis	ventricular trabecula myocardium morphogenesis	0.000250232442806463	0.00604898629600522	0.00505034113891885	22	-2.03583905468345		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0035108	BP: limb morphogenesis	limb morphogenesis	0.000290770203340053	0.00695792537083421	0.00580922075572525	21	-2.02752610187349		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0032331	BP: negative regulation of chondrocyte differentiation	negative regulation of chondrocyte differentiation	0.000311067171674356	0.0073645054472543	0.00614867731682959	28	-2.02401059546604		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0030513	BP: positive regulation of BMP signaling pathway	positive regulation of BMP signaling pathway	0.000313978493107929	0.0073645054472543	0.00614867731682959	54	-1.88599307559017		wnt_retinoides_senalizacion	Wnt/retinoides/senalizacion
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0003272	BP: endocardial cushion formation	endocardial cushion formation	0.000319020092694353	0.00740939803522474	0.00618615845379453	10	2.00762953649966		other	Otros
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0005978	BP: glycogen biosynthetic process	glycogen biosynthetic process	0.000361898656989963	0.00824363383085791	0.00688266777817956	16	2.03707825030784		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0001837	BP: epithelial to mesenchymal transition	epithelial to mesenchymal transition	0.000358733644126411	0.00824363383085791	0.00688266777817956	46	-1.87425600015527		epidermis_epitelio	Epidermis/epitelio
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0035904	BP: aorta development	aorta development	0.000374072232584087	0.00836016149992172	0.00697995754742304	27	-2.01276028240942		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0048066	BP: developmental pigmentation	developmental pigmentation	0.000371340520235266	0.00836016149992172	0.00697995754742304	40	1.88954455385005		pigmentacion_melanocito	Pigmentacion/melanocito
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0060346	BP: bone trabecula formation	bone trabecula formation	0.000381454923234411	0.0084454833003955	0.00705119331783037	12	-2.04771822609041		other	Otros
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0006108	BP: malate metabolic process	malate metabolic process	0.000396637956783509	0.00870032703351975	0.00726396414031397	11	2.02346021165161		other	Otros
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0032496	BP: response to lipopolysaccharide	response to lipopolysaccharide	0.00041505086098147	0.00885815756455047	0.00739573795907237	63	1.86112103272685		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0034446	BP: substrate adhesion-dependent cell spreading	substrate adhesion-dependent cell spreading	0.000411936481027115	0.00885815756455047	0.00739573795907237	62	-1.83450575383492		matriz_adhesion	Matriz extracelular/adhesion
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0060271	BP: cilium assembly	cilium assembly	0.000411279441890432	0.00885815756455047	0.00739573795907237	223	-1.56145808186594		other	Otros
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0033564	BP: anterior/posterior axon guidance	anterior/posterior axon guidance	0.000449337258678813	0.00950428540901883	0.00793519463399897	17	-2.00399545988897		neural_desarrollo	Neural/axon/cresta
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0060173	BP: limb development	limb development	0.000468121661888112	0.00981398422135343	0.00819376434734758	49	-1.90954874949455		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0061036	BP: positive regulation of cartilage development	positive regulation of cartilage development	0.000481182101766842	0.00999930174636534	0.00834848725041455	21	-1.9841176862865		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_positive	BP	GO:0006936	BP: muscle contraction	muscle contraction	0.000502811601453702	0.0103579189899463	0.00864789930555154	76	1.79085089105547		musculo_sarcomero	Musculo/sarcomero
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0060348	BP: bone development	bone development	0.00052174330114825	0.0106552575898294	0.00889614939072198	50	-1.87906158527091		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	N_OD_vs_N_BL	NES_negative	BP	GO:0048813	BP: dendrite morphogenesis	dendrite morphogenesis	0.000537536488470394	0.0108839653092852	0.00908709907184769	31	-1.91608569078752		desarrollo_morfogenesis	Desarrollo/morfogenesis
