method	contrast	effect_direction	ontology	GO_ID	term_label	term_clean	pvalue	p_adjust	qvalue	count	effect	signed_effect	primary_category	category_label
ORA	N_OD_vs_N_BL	up	BP	GO:0006729	BP: tetrahydrobiopterin biosynthetic process	tetrahydrobiopterin biosynthetic process	1.34604286509398e-09	6.21871803673421e-07	5.73839326697962e-07	6	43.5851851851852	43.5851851851852	pigmentacion_melanocito	Pigmentacion/melanocito
ORA	N_OD_vs_N_BL	up	BP	GO:0030318	BP: melanocyte differentiation	melanocyte differentiation	1.77021580406216e-08	4.08919850738359e-06	3.77335474023777e-06	8	15.5661375661376	15.5661375661376	pigmentacion_melanocito	Pigmentacion/melanocito
ORA	N_OD_vs_N_BL	up	BP	GO:0042416	BP: dopamine biosynthetic process	dopamine biosynthetic process	2.12688233020175e-06	0.00032753987885107	0.000302241173239196	4	36.320987654321	36.320987654321	pigmentacion_melanocito	Pigmentacion/melanocito
ORA	N_OD_vs_N_BL	up	BP	GO:0051000	BP: positive regulation of nitric-oxide synthase activity	positive regulation of nitric-oxide synthase activity	4.2463092564776e-06	0.000490448719123162	0.000452567170756165	4	31.1322751322751	31.1322751322751	other	Otros
ORA	N_OD_vs_N_BL	up	BP	GO:0048066	BP: developmental pigmentation	developmental pigmentation	1.88771120678938e-05	0.00174424515507338	0.00160952218684147	5	13.6203703703704	13.6203703703704	pigmentacion_melanocito	Pigmentacion/melanocito
ORA	N_OD_vs_N_BL	up	BP	GO:0032438	BP: melanosome organization	melanosome organization	3.54626245645229e-05	0.00273062209146826	0.00251971279800557	4	18.9500805152979	18.9500805152979	pigmentacion_melanocito	Pigmentacion/melanocito
ORA	N_OD_vs_N_BL	up	BP	GO:0050884	BP: neuromuscular process controlling posture	neuromuscular process controlling posture	6.44176694825376e-05	0.00425156618584748	0.00392318137450041	3	32.6888888888889	32.6888888888889	other	Otros
ORA	N_OD_vs_N_BL	up	BP	GO:0043473	BP: pigmentation	pigmentation	7.55800718155488e-05	0.00436474914734794	0.00402762224806543	5	10.2795248078267	10.2795248078267	pigmentacion_melanocito	Pigmentacion/melanocito
ORA	N_OD_vs_N_BL	up	BP	GO:0042438	BP: melanin biosynthetic process	melanin biosynthetic process	8.80391589155082e-05	0.00451934349099609	0.00417027594862934	3	29.7171717171717	29.7171717171717	other	Otros
ORA	N_OD_vs_N_BL	up	BP	GO:0032496	BP: response to lipopolysaccharide	response to lipopolysaccharide	0.000173355732473797	0.00800903484028944	0.00739042859493558	5	8.64785420340976	8.64785420340976	other	Otros
