method	contrast	effect_direction	ontology	GO_ID	term_label	term_clean	pvalue	p_adjust	qvalue	count	effect	signed_effect	primary_category	category_label
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0061337	BP: cardiac conduction	cardiac conduction	6.67061391043199e-05	0.00441473356981317	0.0040917354225712	4	14.8994082840237	7.81723407704239	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0006941	BP: striated muscle contraction	striated muscle contraction	0.00011024689481768	0.00668831161893927	0.00619897013843273	5	8.96723646723647	6.50271592612635	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0048741	BP: skeletal muscle fiber development	skeletal muscle fiber development	0.000153068037416327	0.00857181009531433	0.00794466493796484	7	5.29627403846154	5.47589894540693	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0055008	BP: cardiac muscle tissue morphogenesis	cardiac muscle tissue morphogenesis	0.000171481703490723	0.0089170485815176	0.00826464450658297	6	6.31605351170569	5.70994250825803	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0046034	BP: ATP metabolic process	ATP metabolic process	0.000186173818043092	0.00903563596902471	0.00837455560460503	5	8.07051282051282	6.09520894222716	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0016203	BP: muscle attachment	muscle attachment	0.000265806093489684	0.0120941772537806	0.0112093227583478	4	10.7606837606838	6.48435112460831	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0003143	BP: embryonic heart tube morphogenesis	embryonic heart tube morphogenesis	0.000716313861884027	0.0300046618431128	0.0278094104127173	4	8.42140468227425	5.59565291025438	desarrollo_morfogenesis	Desarrollo/morfogenesis
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0030240	BP: skeletal muscle thin filament assembly	skeletal muscle thin filament assembly	0.000741873507109932	0.0300046618431128	0.0278094104127173	5	6.05288461538461	5.06541546250411	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0005975	BP: carbohydrate metabolic process	carbohydrate metabolic process	0.000823038434467639	0.0304147931570046	0.0281895350110467	8	3.55398729710656	4.33539945838761	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0006814	BP: sodium ion transport	sodium ion transport	0.000847441076743774	0.0304147931570046	0.0281895350110467	4	8.07051282051282	5.4502739573979	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0006821	BP: chloride transport	chloride transport	0.000877349802605901	0.0304147931570046	0.0281895350110467	3	13.2062937062937	6.32180051489362	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0006099	BP: tricarboxylic acid cycle	tricarboxylic acid cycle	0.00103848110251003	0.0343642837557865	0.0318500663497096	5	5.63059033989266	4.82379947080018	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0007634	BP: optokinetic behavior	optokinetic behavior	0.00115418418568553	0.0365324385730029	0.0338595909850995	3	12.1057692307692	6.0136295170136	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0034765	BP: regulation of ion transmembrane transport	regulation of ion transmembrane transport	0.00127993865682784	0.0388248059237777	0.0359842403081861	5	5.38034188034188	4.67515420327119	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0035094	BP: response to nicotine	response to nicotine	0.0014804275996599	0.0431100517020961	0.0399559617423997	3	11.1745562130178	5.74020271825218	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0007015	BP: actin filament organization	actin filament organization	0.00158486255937715	0.0443761516625601	0.0411294291725001	9	2.92488384099122	3.8830824376311	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0006094	BP: gluconeogenesis	gluconeogenesis	0.00176441261878398	0.0451134944793249	0.0418128252765287	4	6.6790450928382	4.83280665967083	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0055013	BP: cardiac muscle cell development	cardiac muscle cell development	0.00176441261878398	0.0451134944793249	0.0418128252765287	4	6.6790450928382	4.83280665967083	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0002009	BP: morphogenesis of an epithelium	morphogenesis of an epithelium	0.00185907257469745	0.0451134944793249	0.0418128252765287	3	10.3763736263736	5.49525322819808	epidermis_epitelio	Epidermis/epitelio
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0019752	BP: carboxylic acid metabolic process	carboxylic acid metabolic process	0.00185907257469745	0.0451134944793249	0.0418128252765287	3	10.3763736263736	5.49525322819808	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	BP	GO:0007507	BP: heart development	heart development	0.00205500174456248	0.0482593958077898	0.0447285608918353	12	2.32430769230769	3.56849119922304	desarrollo_morfogenesis	Desarrollo/morfogenesis
ORA	P_BD_vs_N_BL	all_DEGs	CC	GO:0030018	CC: Z disc	Z disc	1.60890622927828e-15	3.15345620938544e-13	2.81135193747574e-13	22	8.25943872400565	12.8772458697521	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	all_DEGs	CC	GO:0042383	CC: sarcolemma	sarcolemma	1.02594038198103e-08	1.00542157434141e-06	8.96347912678165e-07	11	8.88939591481964	9.4988242409275	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	CC	GO:0005865	CC: striated muscle thin filament	striated muscle thin filament	3.97628026752954e-06	0.000259783644145263	0.000231600885757861	7	9.2710113960114	7.76610350090099	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	all_DEGs	CC	GO:0030315	CC: T-tubule	T-tubule	3.58506796057681e-05	0.00175668330068264	0.00156610863540987	5	11.3522588522589	7.40073106658652	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	CC	GO:0031430	CC: M band	M band	5.91244781486762e-05	0.00231767954342811	0.00206624492056426	6	7.73180873180873	6.42628584484096	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	all_DEGs	CC	GO:0031594	CC: neuromuscular junction	neuromuscular junction	0.000277477943607231	0.00906427949116955	0.00808093660329831	7	4.90818250377074	5.11972216043132	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	CC	GO:0045202	CC: synapse	synapse	0.000616233627556512	0.0172545415715823	0.0153826740111851	12	2.72454212454212	4.12514092668434	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	CC	GO:0030017	CC: sarcomere	sarcomere	0.000888981243246818	0.0211277288016832	0.018835676590115	6	4.76794871794872	4.63931911356556	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	all_DEGs	CC	GO:0005964	CC: phosphorylase kinase complex	phosphorylase kinase complex	0.000970150812322186	0.0211277288016832	0.018835676590115	3	13.0034965034965	6.19944156538112	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	CC	GO:0016010	CC: dystrophin-associated glycoprotein complex	dystrophin-associated glycoprotein complex	0.00205277272794693	0.0381961314069949	0.0340524050137549	3	10.217032967033	5.38484234234152	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	CC	GO:0001725	CC: stress fiber	stress fiber	0.00214366043610686	0.0381961314069949	0.0340524050137549	6	4.02925243770314	4.08555399439425	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	CC	GO:0005892	CC: acetylcholine-gated channel complex	acetylcholine-gated channel complex	0.00253059886653929	0.0413331148201418	0.0368490712145196	3	9.53589743589744	5.1667013666687	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	CC	GO:0016529	CC: sarcoplasmic reticulum	sarcoplasmic reticulum	0.00290163041864581	0.043747658619583	0.0390016720239032	4	5.9599358974359	4.42591347478895	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	MF	GO:0008307	MF: structural constituent of muscle	structural constituent of muscle	2.62394691099303e-07	5.99437535033129e-05	5.55354890063136e-05	8	10.661918328585	9.00225067095723	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	all_DEGs	MF	GO:0051371	MF: muscle alpha-actinin binding	muscle alpha-actinin binding	4.1057365413228e-07	5.99437535033129e-05	5.55354890063136e-05	8	10.1007647323437	8.71795408799201	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	all_DEGs	MF	GO:0051393	MF: alpha-actinin binding	alpha-actinin binding	0.0002381340499005	0.023178380856982	0.0214738423945363	4	11.2890899949723	6.57813654278339	other	Otros
ORA	P_BD_vs_N_BL	all_DEGs	MF	GO:0005230	MF: extracellular ligand-gated ion channel activity	extracellular ligand-gated ion channel activity	0.000679915882986453	0.0496338594580111	0.045983784717768	4	8.72338772338772	5.63612408558209	other	Otros
ORA	P_BD_vs_N_BL	down	BP	GO:0006955	BP: immune response	immune response	0.000102234307711752	0.0139038658487982	0.00936251028518147	4	12.4005471956224	-12.4005471956224	inmunidad_inflamacion	Inmunidad/inflamacion
ORA	P_BD_vs_N_BL	down	BP	GO:0019882	BP: antigen processing and presentation	antigen processing and presentation	0.000732318467641863	0.0497976557996467	0.0335324772025485	2	37.6445182724252	-37.6445182724252	inmunidad_inflamacion	Inmunidad/inflamacion
ORA	P_BD_vs_N_BL	up	BP	GO:0007519	BP: skeletal muscle tissue development	skeletal muscle tissue development	6.42876747262658e-09	3.46865485705967e-06	3.12881093989026e-06	13	7.34495138369484	7.34495138369484	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	BP	GO:0045214	BP: sarcomere organization	sarcomere organization	1.06727841755682e-08	3.46865485705967e-06	3.12881093989026e-06	12	7.90994764397906	7.90994764397906	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	BP	GO:0006936	BP: muscle contraction	muscle contraction	1.85383007981857e-08	4.0166318396069e-06	3.62309948932963e-06	11	8.58645632405621	8.58645632405621	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	BP	GO:0048739	BP: cardiac muscle fiber development	cardiac muscle fiber development	2.01384910606663e-07	3.27250479735828e-05	2.95187882126082e-05	7	14.3197328037552	14.3197328037552	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	BP	GO:0030241	BP: skeletal muscle myosin thick filament assembly	skeletal muscle myosin thick filament assembly	5.23559427350283e-07	6.80627255555368e-05	6.13942317966543e-05	7	12.5840076154212	12.5840076154212	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	BP	GO:0007517	BP: muscle organ development	muscle organ development	3.26763312188333e-06	0.000353993588204028	0.000319310815594564	8	7.90994764397906	7.90994764397906	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	BP	GO:0055003	BP: cardiac myofibril assembly	cardiac myofibril assembly	4.76652826110724e-06	0.000442606195674244	0.000399241540065674	7	9.2282722513089	9.2282722513089	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	BP	GO:0048747	BP: muscle fiber development	muscle fiber development	6.43843172854134e-06	0.000523122577943984	0.000471869272736516	7	8.83557981508299	8.83557981508299	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	BP	GO:0006096	BP: glycolytic process	glycolytic process	9.13646570153012e-06	0.00065985585622162	0.000595206011199097	6	10.7862922417896	10.7862922417896	other	Otros
ORA	P_BD_vs_N_BL	up	BP	GO:0071688	BP: striated muscle myosin thick filament assembly	striated muscle myosin thick filament assembly	2.63034522850393e-05	0.00170972439852755	0.00154221293923862	5	12.3592931937173	12.3592931937173	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	BP	GO:0061337	BP: cardiac conduction	cardiac conduction	3.36999985447863e-05	0.00199136355037374	0.00179625829564076	4	18.2537253322594	18.2537253322594	other	Otros
ORA	P_BD_vs_N_BL	up	BP	GO:0006941	BP: striated muscle contraction	striated muscle contraction	4.81402004606414e-05	0.00255704427581035	0.00230651605121678	5	10.9860383944154	10.9860383944154	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	BP	GO:0048741	BP: skeletal muscle fiber development	skeletal muscle fiber development	5.11408855162069e-05	0.00255704427581035	0.00230651605121678	7	6.48862892670157	6.48862892670157	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	BP	GO:0055008	BP: cardiac muscle tissue morphogenesis	cardiac muscle tissue morphogenesis	6.55640233117833e-05	0.00304404393947565	0.00274580157779423	6	7.7379922604143	7.7379922604143	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	BP	GO:0046034	BP: ATP metabolic process	ATP metabolic process	8.1886245723479e-05	0.00354840398135076	0.00320074658722651	5	9.88743455497382	9.88743455497382	other	Otros
ORA	P_BD_vs_N_BL	up	BP	GO:0016203	BP: muscle attachment	muscle attachment	0.00013586159903111	0.00551937746063885	0.00497861254344265	4	13.1832460732984	13.1832460732984	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	BP	GO:0005975	BP: carbohydrate metabolic process	carbohydrate metabolic process	0.00025740265940514	0.00984186638902006	0.00887760255657356	8	4.35409962053893	4.35409962053893	other	Otros
ORA	P_BD_vs_N_BL	up	BP	GO:0030240	BP: skeletal muscle thin filament assembly	skeletal muscle thin filament assembly	0.000334247389256129	0.0120700446120269	0.0108874734395125	5	7.41557591623037	7.41557591623037	musculo_sarcomero	Musculo/sarcomero
ORA	P_BD_vs_N_BL	up	BP	GO:0003143	BP: embryonic heart tube morphogenesis	embryonic heart tube morphogenesis	0.00037040279792413	0.0126716746658255	0.0114301583625341	4	10.3173230138857	10.3173230138857	desarrollo_morfogenesis	Desarrollo/morfogenesis
