method	contrast	effect_direction	ontology	GO_ID	term_label	term_clean	pvalue	p_adjust	qvalue	count	effect	signed_effect	primary_category	category_label
GSEA	P_BD_vs_P_BL	NES_positive	BP	GO:0030199	BP: collagen fibril organization	collagen fibril organization	0.000467055267094361	0.0216257450415087	0.0194825501867513	55	1.86399887392962		matriz_adhesion	Matriz extracelular/adhesion
GSEA	P_BD_vs_P_BL	NES_negative	BP	GO:0006955	BP: immune response	immune response	0.000487514079278286	0.0220600120873424	0.0198737796911531	57	-1.79310744615094		inmunidad_inflamacion	Inmunidad/inflamacion
GSEA	P_BD_vs_P_BL	NES_positive	BP	GO:0048769	BP: sarcomerogenesis	sarcomerogenesis	0.000525997329245404	0.0227665365766869	0.0205102848749238	14	1.9925775731244		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	BP	GO:0007626	BP: locomotory behavior	locomotory behavior	0.000515149640473861	0.0227665365766869	0.0205102848749238	77	1.74527404774002		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	BP	GO:0006816	BP: calcium ion transport	calcium ion transport	0.000628232838997669	0.0255267669886604	0.0229969657927396	34	1.9405272069205		other	Otros
GSEA	P_BD_vs_P_BL	NES_positive	BP	GO:0048747	BP: muscle fiber development	muscle fiber development	0.000621099987973671	0.0255267669886604	0.0229969657927396	38	1.8600515682516		musculo_sarcomero	Musculo/sarcomero
GSEA	P_BD_vs_P_BL	NES_positive	BP	GO:0005975	BP: carbohydrate metabolic process	carbohydrate metabolic process	0.000611884644022865	0.0255267669886604	0.0229969657927396	97	1.7040199471295		other	Otros
GSEA	P_BD_vs_P_BL	NES_negative	BP	GO:0006887	BP: exocytosis	exocytosis	0.000653090037541073	0.0260060452948855	0.0234287457677892	55	-1.77160305374251		other	Otros
GSEA	P_BD_vs_P_BL	NES_negative	BP	GO:0006952	BP: defense response	defense response	0.000681799031416458	0.0266168994421601	0.0239790619098791	27	-1.90894547135326		other	Otros
GSEA	P_BD_vs_P_BL	NES_negative	BP	GO:0019221	BP: cytokine-mediated signaling pathway	cytokine-mediated signaling pathway	0.000720254559600572	0.0275774390031681	0.0248444082906756	53	-1.80173064188819		other	Otros
GSEA	P_BD_vs_P_BL	NES_negative	BP	GO:0045104	BP: intermediate filament cytoskeleton organization	intermediate filament cytoskeleton organization	0.000744044263125645	0.02795079486572	0.0251807631453049	23	-1.86849602664657		epidermis_epitelio	Epidermis/epitelio
GSEA	P_BD_vs_P_BL	NES_positive	BP	GO:0001946	BP: lymphangiogenesis	lymphangiogenesis	0.000867232300404964	0.0313938092746597	0.0282825615289963	50	1.86500344410004		other	Otros
