method	contrast	effect_direction	ontology	GO_ID	term_label	term_clean	pvalue	p_adjust	qvalue	count	effect	signed_effect	primary_category	category_label
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0001569	BP: branching involved in blood vessel morphogenesis	branching involved in blood vessel morphogenesis	3.37818164833177e-05	0.00202690898899906	0.0016947055305066	47	2.09021871930683		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0035116	BP: embryonic hindlimb morphogenesis	embryonic hindlimb morphogenesis	3.52210956247302e-05	0.00205907943652269	0.00172160335158937	38	2.11601177024277		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:2000147	BP: positive regulation of cell motility	positive regulation of cell motility	4.16520076484882e-05	0.00237416443596383	0.00198504699608979	10	2.20271641286382		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0045669	BP: positive regulation of osteoblast differentiation	positive regulation of osteoblast differentiation	5.19754784398742e-05	0.00289034367909544	0.0024166262247654	63	1.93421975140549		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0060272	BP: embryonic skeletal joint morphogenesis	embryonic skeletal joint morphogenesis	5.51959345363838e-05	0.00299635073197512	0.00250525908384439	15	2.19404783219369		desarrollo_morfogenesis	Desarrollo/morfogenesis
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0001946	BP: lymphangiogenesis	lymphangiogenesis	6.81884989060851e-05	0.00361557622106684	0.00302299563081812	54	1.95722345398669		other	Otros
GSEA	P_OL_vs_N_OD	NES_negative	BP	GO:0042098	BP: T cell proliferation	T cell proliferation	7.25403158883666e-05	0.00375890727785172	0.00314283521707732	18	-2.11597999105334		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0060317	BP: cardiac epithelial to mesenchymal transition	cardiac epithelial to mesenchymal transition	8.21340787511883e-05	0.00398437658622786	0.00333135087611203	24	2.10273757003991		epidermis_epitelio	Epidermis/epitelio
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0008593	BP: regulation of Notch signaling pathway	regulation of Notch signaling pathway	8.03642423298823e-05	0.00398437658622786	0.00333135087611203	36	2.03671475158299		other	Otros
GSEA	P_OL_vs_N_OD	NES_positive	BP	GO:0016525	BP: negative regulation of angiogenesis	negative regulation of angiogenesis	8.16751798770403e-05	0.00398437658622786	0.00333135087611203	75	1.87940545357733		other	Otros
